skin_Y,skin_Cr,skin_Cb,hair_R,hair_G,hair_B,eye_R,eye_G,eye_B,contrast,label
77.15359375,149.74078125,117.2740625,104.37625,113.620625,156.9621875,46.64083333333333,54.06916666666667,98.51583333333333,58.41108481435694,TONE 2
79.99171875,149.72890625,117.2728125,105.7934375,115.079375,160.29875,46.36833333333333,54.23583333333333,98.88166666666666,57.80344402991378,TONE 2
221.81890625,133.635625,115.54484375,202.3190625,225.264375,233.090625,203.96166666666667,225.94583333333333,233.645,14.235005341674446,TONE 2
220.47953125,136.95171875,109.60046875,190.344375,222.9909375,235.555625,193.1,225.00666666666666,237.3425,13.545282688449143,TONE 2
172.833125,144.78625,122.08125,119.801875,123.196875,168.600625,154.36,153.89166666666668,188.8925,19.69739763253956,TONE 2
78.51296875,152.3571875,115.44234375,76.531875,86.2915625,141.7153125,38.265,48.329166666666666,96.32833333333333,56.962246890177184,TONE 2
78.19421875,148.40375,118.43796875,118.50125,125.8659375,167.49625,47.74166666666667,56.31666666666667,99.30416666666666,60.30487178296626,TONE 2
78.57796875,148.72546875,118.41796875,115.4925,122.6184375,164.7446875,50.47083333333333,58.321666666666665,102.63083333333333,58.7381884381873,TONE 2
79.1196875,148.3275,118.54546875,70.50625,77.9234375,105.493125,82.70333333333333,89.66166666666666,132.85333333333332,56.68343396443092,TONE 2
221.70328125,133.00421875,114.73140625,202.7925,226.5609375,231.905,201.11416666666668,224.455,229.9875,14.98331170250339,TONE 2
73.794375,151.2615625,116.8440625,76.9671875,85.3678125,138.2353125,41.62833333333333,51.403333333333336,99.01083333333334,56.572781973528365,TONE 2
73.7515625,149.6628125,117.9990625,117.0446875,123.24875,165.2971875,51.175,58.17166666666667,104.48166666666667,59.12827721073903,TONE 2
77.35125,149.22515625,117.4703125,52.2909375,60.226875,86.3809375,90.07416666666667,98.51416666666667,143.015,53.83676350726796,TONE 2
203.88609375,132.83234375,116.20375,189.8003125,211.125,216.7040625,189.0025,209.44916666666666,215.23083333333332,12.798121858206384,TONE 2
212.88875,130.86984375,119.44796875,197.8078125,214.9,218.32875,198.06583333333333,214.62916666666666,217.4975,12.34844759957198,TONE 2
69.65,152.799375,116.72953125,61.345,69.8528125,127.8584375,37.678333333333335,46.4325,95.97,59.555375927765745,TONE 2
74.8709375,149.70015625,118.23015625,119.474375,127.7528125,170.5465625,50.43333333333333,57.335,102.10416666666667,57.456120330817456,TONE 2
76.96859375,149.6096875,118.00546875,78.4846875,87.56375,134.6246875,47.6625,54.9725,101.08083333333333,56.3435858122067,TONE 2
77.11984375,149.9515625,118.43765625,87.155,82.73375,89.9421875,95.2175,101.91166666666666,146.65416666666667,61.34648439601082,TONE 2
140.9571875,152.2803125,113.01125,41.9496875,46.3803125,62.290625,121.41083333333333,137.97833333333332,188.29333333333332,50.440346651366305,TONE 2
184.64671875,136.36578125,115.33234375,165.18625,186.2603125,200.841875,159.985,180.42666666666668,194.47166666666666,12.553372230600031,TONE 2
205.42578125,130.00859375,120.3825,190.2696875,205.048125,207.4834375,197.195,210.20166666666665,212.19416666666666,15.051443159710633,TONE 2
74.5696875,149.5771875,118.790625,95.7178125,99.8875,146.2709375,41.50833333333333,46.65416666666667,89.99083333333333,57.20437261035537,TONE 2
178.48640625,145.35546875,119.31859375,151.7990625,156.859375,191.68125,156.68166666666667,162.49666666666667,197.09916666666666,26.171992262722373,TONE 2
193.92015625,131.89796875,117.20421875,172.92875,190.1621875,193.77625,176.9075,196.1925,200.07833333333335,21.452489929478467,TONE 2
75.36375,151.176875,116.55921875,66.1425,74.47375,129.41875,35.803333333333335,44.07083333333333,88.81916666666666,55.478105236835326,TONE 2
116.77671875,151.87921875,120.01671875,169.969375,170.5784375,211.296875,86.95583333333333,89.74,139.37916666666666,70.93114952677702,TONE 2
127.810625,146.8653125,117.199375,101.395625,110.149375,149.504375,96.90916666666666,105.6575,146.2025,14.579588535946412,TONE 2
235.2846875,130.86953125,119.4746875,224.940625,239.6225,242.264375,223.56583333333333,238.63,241.69833333333332,11.824441081822853,TONE 2
243.46515625,129.2171875,121.32015625,232.156875,245.3215625,245.861875,233.23,245.595,245.75166666666667,13.065254965723977,TONE 2
98.46171875,155.89734375,115.374375,101.6615625,111.74625,170.964375,54.5975,64.53083333333333,119.48916666666666,60.78605086430192,TONE 2
113.64109375,151.7784375,119.79734375,161.6390625,163.55125,204.4065625,85.42,88.49666666666667,137.92333333333335,69.1890713832349,TONE 2
126.2221875,151.2046875,119.05015625,202.2925,200.733125,226.103125,99.97166666666666,104.58416666666666,148.57,68.63313154264036,TONE 2
129.3346875,149.745625,121.18875,136.6296875,139.5646875,180.613125,55.285,54.7425,89.69166666666666,60.707988279117764,TONE 2
116.99609375,150.366875,120.5034375,116.8653125,123.09375,154.524375,107.98833333333333,111.0475,159.0775,69.77672870831918,TONE 2
105.0784375,152.07515625,119.163125,142.4675,145.503125,191.3215625,69.4925,74.3575,124.035,65.71188980686829,TONE 2
111.905625,151.984375,120.7696875,186.5121875,184.7996875,217.82625,91.7025,91.56666666666666,141.80083333333334,74.75821349589287,TONE 2
103.59078125,131.780625,129.7915625,120.136875,112.6503125,121.105,107.67666666666666,100.245,108.4925,15.996640445555279,TONE 2
122.835625,153.12578125,119.03671875,141.7834375,146.9765625,187.0375,49.69916666666666,50.7375,96.49416666666667,60.36712370518824,TONE 2
120.13203125,132.70546875,130.3325,138.6584375,125.9096875,135.6365625,139.27166666666668,128.59083333333334,138.74416666666667,47.22728901546223,TONE 2
99.6715625,161.465,114.3759375,82.589375,88.1325,154.3678125,78.3925,85.85666666666667,150.58166666666668,17.057312478358803,TONE 2
113.648125,150.59546875,121.4271875,162.4765625,160.435625,199.7259375,76.64666666666666,77.20333333333333,119.12083333333334,73.56094969069866,TONE 2
130.5421875,152.34625,121.13421875,143.905,142.989375,192.0375,65.315,64.92,114.26333333333334,63.44093352826312,TONE 2
112.23125,153.556875,118.69703125,159.4778125,162.68375,204.489375,76.1425,80.38,126.9575,72.26221542625164,TONE 2
125.696875,106.545625,144.94203125,114.646875,115.3009375,153.063125,52.465833333333336,53.74916666666667,89.4775,60.838005391367,TONE 2
51.6390625,132.7703125,126.745,46.71625,45.4025,55.8403125,52.263333333333335,51.9075,61.63,18.6183882598461,TONE 2
206.97828125,90.02890625,153.425,253.2659375,224.5090625,153.8696875,252.8475,225.985,155.62416666666667,13.321673559255796,TONE 2
159.1540625,128.9909375,134.9521875,188.5428125,172.3725,176.8175,176.005,160.97333333333333,165.5225,58.66460000579566,TONE 2
88.116875,129.62625,130.8315625,37.135625,36.9103125,60.0065625,63.4725,63.60916666666667,84.28666666666666,60.137548353732384,TONE 2
42.684375,143.07046875,118.65515625,45.309375,63.655,104.280625,19.456666666666667,28.268333333333334,53.80416666666667,54.05937359457192,TONE 2
70.92828125,148.71390625,117.36703125,97.620625,116.0046875,162.8959375,45.39666666666667,52.575,89.86416666666666,66.90871721933922,TONE 2
183.30984375,138.2328125,124.088125,183.3990625,183.525,202.40375,184.11083333333335,184.1025,202.21833333333333,13.114696561277162,TONE 2
53.43984375,147.0653125,117.158125,65.1184375,85.9165625,131.783125,29.743333333333332,39.35,72.79166666666667,58.95831439192864,TONE 2
52.5178125,147.0509375,117.829375,63.235625,80.480625,127.2465625,26.679166666666667,34.145,65.79416666666667,58.36049422286878,TONE 2
61.30078125,147.0046875,117.3225,89.1696875,105.9178125,144.4253125,30.2175,36.284166666666664,61.829166666666666,67.68516779342706,TONE 2
117.00703125,154.4190625,107.0340625,68.4371875,90.7403125,139.9571875,77.78416666666666,102.93,152.81333333333333,12.706857887352601,TONE 2
33.69125,142.0371875,120.61609375,35.5465625,47.405625,82.4334375,11.4675,15.835,32.94,42.08480490057397,TONE 2
32.67078125,141.10671875,121.3678125,34.4509375,45.0903125,77.649375,15.223333333333333,19.81833333333333,40.705,46.27765665391345,TONE 2
34.6446875,141.8703125,121.5478125,39.0615625,48.851875,82.888125,9.926666666666666,12.1075,25.610833333333332,41.36040559034087,TONE 2
33.29984375,141.40296875,121.47625,35.755,43.978125,78.80875,16.230833333333333,19.066666666666666,40.5675,47.49806022355018,TONE 2
36.29,142.17203125,120.60921875,37.6675,49.721875,87.5709375,12.040833333333333,16.224166666666665,35.215,39.84464743346965,TONE 2
96.3846875,141.96203125,123.924375,159.9878125,157.840625,178.868125,67.16083333333333,69.4325,96.7325,50.723594767123664,TONE 2
131.22734375,144.606875,123.149375,211.253125,211.8525,230.2046875,99.03333333333333,101.335,134.91416666666666,61.06236325081412,TONE 2
122.49359375,143.039375,122.71984375,161.15375,163.3015625,188.3040625,84.21416666666667,85.25083333333333,115.95666666666666,54.970909250962,TONE 2
109.03453125,144.3875,122.4484375,177.853125,179.674375,207.791875,75.87916666666666,77.96166666666667,110.73166666666667,55.70654582918757,TONE 2
112.19265625,144.22359375,122.19828125,180.8271875,181.4215625,207.646875,79.67916666666666,83.39666666666666,114.75416666666666,55.085902159939025,TONE 2
175.624375,140.2734375,121.45546875,167.2690625,172.8965625,198.6296875,167.10166666666666,173.89083333333335,197.435,17.97030171560845,TONE 2
137.70375,134.10640625,127.00671875,140.77125,137.65625,153.331875,143.12416666666667,139.99083333333334,151.66833333333332,21.972984290017937,TONE 2
212.14265625,122.16359375,132.1815625,206.38125,199.1471875,186.5990625,217.46,211.76,201.14666666666668,12.05034257062325,TONE 2
100.045,146.4471875,121.30375,154.1275,160.2575,194.0259375,70.04916666666666,74.53833333333333,110.7575,54.16912059235755,TONE 2
158.34484375,148.40734375,114.555,135.2725,150.644375,186.4634375,137.66666666666666,152.02583333333334,188.28666666666666,13.774439732254086,TONE 2
112.34859375,138.90375,116.3715625,105.898125,119.5653125,141.7690625,97.11666666666666,112.1825,132.8525,36.5498143681247,TONE 2
127.38234375,145.976875,122.7378125,159.18375,158.89125,164.15625,133.49833333333333,131.56333333333333,172.70166666666665,65.32084745806655,TONE 2
174.93703125,126.51375,126.1371875,173.1334375,178.7303125,173.9021875,181.35,187.8425,184.62916666666666,24.773851782158847,TONE 2
133.86046875,143.6190625,118.550625,134.6753125,141.3946875,170.041875,128.66166666666666,137.95166666666665,167.01166666666666,33.63677339754068,TONE 2
150.51078125,158.99015625,102.86078125,99.1746875,129.5171875,184.0321875,101.12916666666666,133.15583333333333,189.36,32.28941814863656,TONE 2
121.66125,124.9225,128.6890625,116.21375,117.73125,112.8521875,128.80916666666667,128.23,124.95416666666667,27.974934653084983,TONE 2
151.7365625,108.4534375,150.9678125,192.8471875,157.5671875,124.055,193.445,158.19583333333333,124.70833333333333,23.375462494876437,TONE 2
227.40453125,135.68140625,119.22390625,217.7234375,230.8659375,243.4828125,213.48583333333335,226.7925,240.19166666666666,19.755132383114393,TONE 2
128.48859375,152.97296875,110.33828125,46.9575,61.5440625,96.2709375,67.13166666666666,88.3875,134.84333333333333,62.005722299190865,TONE 2
134.32296875,124.13015625,131.01234375,153.950625,151.1465625,145.1759375,155.81166666666667,154.7125,149.665,51.59600209897565,TONE 2
136.36671875,148.91640625,111.3271875,116.423125,139.0125,180.2921875,90.90083333333334,112.84916666666666,151.16916666666665,46.73945428583329,TONE 2
156.23921875,157.5628125,108.87125,91.2271875,104.4021875,135.3765625,114.55583333333334,140.16166666666666,195.6025,71.03553081435726,TONE 2
152.56875,157.6634375,107.95484375,81.5003125,102.859375,147.6646875,98.78666666666666,127.61916666666667,185.34416666666667,61.0781282272959,TONE 2
144.98203125,157.71828125,108.53484375,83.2565625,100.1725,138.9221875,96.78333333333333,121.83333333333333,176.42666666666668,64.20668404028801,TONE 2
199.7290625,132.86859375,123.098125,208.575,215.5671875,223.48375,202.615,209.39083333333335,217.9325,18.75114045704954,TONE 2
119.18296875,156.6909375,103.2253125,62.32,92.8,144.29125,75.85583333333334,108.32,160.38833333333332,19.039310870390633,TONE 2
100.3271875,117.62,138.2828125,119.9159375,103.7934375,85.2553125,117.97833333333334,105.4975,87.97916666666667,18.888974396043185,TONE 2
149.74609375,158.4753125,108.19328125,87.2009375,110.3371875,157.44375,101.43833333333333,129.28916666666666,191.58166666666668,60.912435758097665,TONE 2
109.88640625,151.290625,112.3396875,40.0465625,47.10375,64.7275,56.44,73.15833333333333,113.31083333333333,64.38780651365599,TONE 2
85.82765625,136.9840625,124.69734375,89.5646875,89.9353125,110.125625,79.87333333333333,80.35916666666667,98.5625,14.586896463521633,TONE 2
76.76453125,128.7021875,130.35140625,85.140625,78.8003125,82.1446875,86.66416666666667,81.63333333333334,83.49,22.570264236324302,TONE 2
120.05140625,156.4559375,112.061875,158.4765625,164.99375,177.9240625,87.78583333333333,109.40666666666667,164.68666666666667,74.9089984858962,TONE 2
142.085625,100.89703125,154.46390625,163.3625,136.5971875,103.0675,187.08333333333334,152.20416666666668,106.19916666666667,39.68001301886757,TONE 2
118.64203125,157.49546875,112.190625,34.7821875,41.9565625,69.6928125,51.725833333333334,65.32916666666667,115.25083333333333,54.914263550551,TONE 2
138.2271875,151.3765625,115.70125,22.9090625,26.4478125,40.604375,53.55166666666667,60.10333333333333,92.35666666666667,67.39603931704278,TONE 2
89.4615625,123.8225,128.6028125,97.05125,100.7471875,91.910625,89.34833333333333,88.23,79.11416666666666,22.362015852766383,TONE 2
107.73359375,156.59578125,112.6865625,26.684375,33.303125,62.015625,42.61333333333334,53.3425,101.46916666666667,47.50269509614691,TONE 2
106.12125,155.669375,114.43328125,40.81625,44.50375,65.4934375,63.0675,73.24,125.29833333333333,64.30136444788225,TONE 2
117.7975,152.493125,116.4253125,32.1425,34.03625,45.9509375,61.43666666666667,65.63166666666666,97.86666666666666,68.60030516294644,TONE 2
124.9784375,132.80609375,126.76484375,133.00375,133.1915625,143.951875,153.2775,154.23416666666665,165.15833333333333,44.45538208776723,TONE 2
57.23875,117.63703125,136.16421875,63.66375,55.565625,39.0028125,74.73833333333333,65.34916666666666,46.2525,19.249350913975643,TONE 2
98.069375,154.32109375,114.73578125,30.2515625,35.9025,64.5025,37.9225,45.71083333333333,88.37,49.22001083959019,TONE 2
127.30109375,158.1971875,113.15671875,51.34875,60.5928125,94.114375,111.34916666666666,124.5125,177.455,67.19934964266768,TONE 2
136.2025,100.30484375,152.059375,191.13125,161.9871875,111.4628125,200.48583333333335,168.87583333333333,115.50333333333333,50.365539684087324,TONE 2
164.82546875,136.04625,123.4303125,131.335,136.985,150.416875,149.16416666666666,155.13583333333332,168.41583333333332,57.147424287096044,TONE 2
110.07703125,155.05984375,114.09265625,37.9053125,47.169375,82.628125,51.751666666666665,63.06666666666667,110.16916666666667,50.47293238717164,TONE 2
94.71234375,126.056875,126.50125,89.8959375,93.1128125,88.821875,92.69166666666666,97.62916666666666,92.86,20.524030257831306,TONE 2
123.02734375,158.4121875,113.18765625,51.8125,64.6246875,104.759375,74.02833333333334,86.99166666666666,141.36583333333334,56.97165848120778,TONE 2
167.19484375,137.47921875,121.3803125,167.683125,175.0375,192.8759375,166.645,173.6975,192.635,44.9643054413095,TONE 2
53.6875,115.75125,138.21296875,64.5215625,53.9965625,34.4828125,65.34333333333333,53.71666666666667,32.755,16.693653048314502,TONE 2
124.0546875,158.14578125,113.04203125,42.2234375,52.2171875,81.8746875,88.80833333333334,102.40166666666667,158.265,63.87562369400005,TONE 2
126.6584375,99.0321875,153.08359375,186.4571875,154.2071875,104.125625,196.0875,162.0925,109.07083333333334,46.97161592754048,TONE 2
88.26140625,151.03734375,113.12828125,33.923125,41.12,60.579375,55.33166666666666,68.36083333333333,101.45416666666667,49.60106788364037,TONE 2
90.2346875,150.92578125,112.9740625,35.8228125,43.5653125,63.41625,56.10916666666667,69.96916666666667,103.65166666666667,50.64837771022385,TONE 2
91.5446875,131.98859375,128.06046875,54.0075,47.830625,43.1996875,102.5775,99.87916666666666,107.33166666666666,42.36841911075247,TONE 2
89.270625,130.13734375,128.0165625,79.159375,76.97125,76.61125,103.04,102.14,105.59333333333333,38.397294072336656,TONE 2
91.64921875,128.62234375,129.10859375,61.1621875,56.3784375,54.76125,113.47833333333334,110.26,112.49583333333334,43.94766519350033,TONE 2
89.32578125,131.07125,128.48875,52.721875,46.918125,45.2109375,110.36333333333333,106.275,112.9775,42.76859466295771,TONE 2
65.58171875,129.34953125,128.7575,24.835,21.3065625,19.9615625,71.83916666666667,68.715,71.66083333333333,28.53672698767984,TONE 2
66.79359375,129.09890625,127.9428125,28.750625,24.131875,22.4909375,67.4775,67.78583333333333,67.44666666666667,24.32962067927694,TONE 2
57.47625,128.144375,129.145,25.370625,20.3865625,18.1721875,66.93833333333333,63.56333333333333,64.89416666666666,26.671195929304986,TONE 2
61.255625,128.4115625,129.90515625,33.9603125,28.7678125,27.1796875,73.12,68.82916666666667,70.14333333333333,28.26660178797586,TONE 2
54.5421875,139.95296875,119.48890625,18.476875,23.220625,32.4940625,31.7325,39.90083333333333,57.79833333333333,26.697228263201783,TONE 2
53.72234375,138.90890625,119.92109375,23.099375,28.1465625,38.1509375,33.63666666666666,41.75833333333333,56.48083333333334,37.05201243104077,TONE 2
69.06265625,128.13484375,128.6946875,25.7053125,21.8178125,18.9440625,76.52916666666667,75.66833333333334,76.2875,30.555773005593803,TONE 2
59.87875,128.0153125,128.3259375,39.423125,35.5490625,35.5225,70.50583333333333,69.72666666666667,72.91833333333334,28.65860137680091,TONE 2
65.62140625,128.3371875,129.22015625,30.408125,25.3103125,21.3734375,76.91416666666667,71.45333333333333,73.05916666666667,30.79338220705871,TONE 2
65.576875,128.07609375,129.58359375,46.1828125,41.6559375,42.46375,72.66,69.73416666666667,71.64333333333333,31.758880497970562,TONE 2
89.55421875,157.52734375,114.5003125,31.495625,33.7228125,67.9471875,46.78916666666667,50.84,98.925,44.60370224397718,TONE 2
170.89,155.92171875,111.8478125,145.049375,158.909375,209.7990625,149.7525,163.20416666666668,213.02416666666667,12.18684657232953,TONE 2
55.33984375,141.3378125,120.53921875,45.994375,52.33,80.3371875,49.74333333333333,56.94583333333333,85.90583333333333,15.27434857430506,TONE 2
98.39109375,160.39203125,111.063125,25.2128125,32.73,67.510625,42.0425,50.915,103.32416666666667,56.62855592035148,TONE 2
83.1453125,157.458125,114.72859375,34.2915625,37.09875,72.5740625,47.76416666666667,52.810833333333335,103.2725,42.2242926295915,TONE 2
82.32484375,158.17875,115.7209375,32.2634375,33.4625,66.1103125,47.295,49.975833333333334,100.6625,43.32615388964701,TONE 2
120.5934375,131.7478125,122.8,123.6496875,132.7484375,139.3365625,100.87166666666667,109.81666666666666,115.30416666666666,45.89814358249552,TONE 2
65.6315625,142.51546875,118.99796875,65.8653125,81.2821875,115.07,51.28333333333333,61.97666666666667,92.73416666666667,23.418800865490528,TONE 2
146.46015625,140.268125,118.61,137.7271875,148.994375,172.8296875,126.55833333333334,136.5575,161.3275,13.650555074771685,TONE 2
83.62875,157.185,113.6278125,22.918125,26.8834375,54.10875,40.08166666666666,45.61666666666667,92.48166666666667,47.46550125801238,TONE 2
121.5184375,133.45578125,122.5653125,128.7171875,142.04875,152.0053125,120.2725,132.89,139.88083333333333,36.72511567252035,TONE 2
39.44765625,140.18375,120.739375,33.5215625,40.694375,64.9265625,20.913333333333334,25.368333333333332,46.178333333333335,25.282849518547152,TONE 2
59.64578125,128.83828125,127.85796875,81.7025,85.5965625,91.58375,69.81166666666667,71.31416666666667,75.5825,23.814530074607287,TONE 2
101.89484375,163.74125,111.9725,42.844375,46.6184375,89.608125,63.80833333333333,69.54416666666667,129.30333333333334,41.99129994021827,TONE 2
86.1903125,136.18421875,124.55828125,85.0140625,86.81,104.708125,81.98833333333333,84.345,99.73916666666666,16.11424609437252,TONE 2
81.95171875,148.2396875,119.674375,99.1740625,112.9303125,163.275,62.52166666666667,68.90166666666667,121.2625,70.06473370469627,TONE 3
62.615,123.51359375,136.9634375,78.7371875,63.5690625,57.10875,77.66416666666667,62.435,55.71083333333333,16.475271250877782,TONE 3
57.48390625,124.71015625,135.956875,67.2665625,53.6521875,48.635625,74.1375,59.88,54.63333333333333,15.451789863232673,TONE 3
112.94609375,152.2125,117.50640625,107.961875,113.5671875,163.0678125,104.51666666666667,109.40083333333334,158.78,17.337882173131035,TONE 3
68.545625,149.17171875,118.99328125,68.8534375,75.3421875,134.74125,38.5425,42.63166666666667,92.29916666666666,66.7099599062801,TONE 3
80.89734375,149.31125,117.3221875,102.6553125,124.6884375,178.2246875,83.83166666666666,95.42166666666667,145.2775,58.32140722734235,TONE 3
78.73515625,148.91484375,117.53390625,104.775625,124.911875,176.8759375,74.2975,86.24666666666667,135.65916666666666,60.26878848989749,TONE 3
104.16921875,154.3409375,114.576875,177.17,185.383125,213.7628125,119.82,136.1875,177.22583333333333,62.69915448742112,TONE 3
167.40375,155.39640625,112.99171875,139.724375,152.3703125,203.6865625,142.18833333333333,154.96833333333333,204.47166666666666,25.97196368682969,TONE 3
74.80640625,130.79375,130.295,65.0921875,60.011875,63.695625,45.24166666666667,40.295,48.79083333333333,39.82631339676697,TONE 3
69.4790625,148.07109375,118.28125,91.330625,105.36,158.7371875,51.244166666666665,61.01166666666666,108.86833333333334,63.769868867470436,TONE 3
96.78359375,146.293125,117.84984375,123.0746875,143.115625,189.9946875,85.5275,95.7525,139.55666666666667,65.70296344617475,TONE 3
101.68390625,131.84765625,132.0825,79.8496875,72.4703125,79.5525,120.785,112.2175,117.7375,56.73688337752061,TONE 3
102.68546875,129.9965625,130.39515625,63.4153125,60.365,64.400625,112.46166666666667,105.72833333333334,109.65666666666667,54.25665493907176,TONE 3
76.345625,147.01734375,118.57421875,85.895,98.2778125,149.8240625,49.990833333333335,55.86666666666667,96.22,65.02573097628353,TONE 3
87.7765625,146.32953125,118.20625,118.2509375,137.0865625,184.491875,72.90916666666666,82.35583333333334,124.315,66.36655793842539,TONE 3
68.18671875,150.75203125,118.54046875,57.46125,62.69375,107.9053125,67.22,71.07333333333334,120.47333333333333,50.32933155173408,TONE 3
99.77234375,130.965,130.18171875,69.8034375,67.0315625,73.93625,118.36666666666666,114.55666666666667,121.0725,51.87166967212811,TONE 3
74.68109375,146.10875,119.285,100.851875,116.533125,163.9746875,60.2475,67.07583333333334,108.54666666666667,64.2018826133578,TONE 3
32.4528125,132.628125,124.19171875,55.6890625,65.000625,79.7334375,14.890833333333333,20.039166666666667,25.2875,40.53608280334941,TONE 3
48.5565625,134.0278125,123.02625,82.8165625,93.07375,113.021875,29.333333333333332,35.785,44.9675,59.135335866124706,TONE 3
66.39734375,135.5065625,121.2609375,54.0015625,60.0725,68.4690625,59.1025,65.1325,75.67666666666666,14.948331434561519,TONE 3
36.00125,129.65375,128.848125,22.681875,19.75625,19.9959375,31.558333333333334,27.776666666666667,29.7975,16.22380981643954,TONE 3
28.1925,129.42578125,130.6775,39.3540625,31.084375,34.705625,37.20166666666667,28.9075,31.794166666666666,14.024701564026238,TONE 3
66.57984375,137.70890625,120.32140625,87.5846875,101.4459375,125.975625,27.945833333333333,33.29,42.9125,50.33805678547296,TONE 3
49.28328125,136.53296875,122.74703125,131.1784375,142.4965625,165.99625,42.30416666666667,50.43833333333333,72.20416666666667,50.72882368825808,TONE 3
121.9484375,152.81796875,98.99734375,61.029375,111.576875,160.465,67.38416666666667,116.2775,161.76166666666666,16.67766510628811,TONE 3
29.67515625,128.16625,128.58421875,12.710625,12.065,12.0715625,24.846666666666668,24.8425,24.8425,17.40337051198704,TONE 3
147.144375,141.27921875,117.40375,136.5034375,149.3628125,179.0909375,124.62833333333333,138.44,168.42916666666667,18.41744536151458,TONE 3
63.7415625,137.82734375,121.24796875,106.1121875,115.2796875,135.9271875,20.085,22.0425,27.9075,52.55905677606858,TONE 3
66.10546875,141.695,119.5896875,78.84625,99.079375,138.565,50.56333333333333,62.81333333333333,94.3075,61.31074699020964,TONE 3
40.6790625,127.0025,130.92859375,50.615625,43.59875,42.551875,45.71666666666667,40.7125,39.711666666666666,11.964062831559353,TONE 3
47.14125,139.77859375,120.95171875,40.74875,51.2025,81.17625,26.5175,31.750833333333333,51.839166666666664,57.45182225985091,TONE 3
105.4275,146.12578125,115.8978125,89.77375,102.155625,143.456875,92.16,106.02916666666667,144.30083333333334,27.97242581682003,TONE 3
70.90390625,146.67875,112.69703125,46.2590625,64.278125,96.9328125,48.218333333333334,66.92083333333333,100.01333333333334,11.011334467237612,TONE 3
52.8134375,130.13453125,126.4575,24.3946875,34.0646875,53.1059375,18.9625,23.6525,35.446666666666665,30.631032982081667,TONE 3
57.6884375,127.7590625,129.01265625,42.763125,41.5078125,42.043125,57.986666666666665,56.2075,56.06916666666667,20.351821708618,TONE 3
44.03640625,126.5709375,130.3109375,13.8540625,13.2746875,13.4390625,55.83,50.958333333333336,47.53333333333333,27.66953361207955,TONE 3
108.09984375,125.2665625,130.34484375,109.4884375,106.718125,102.3825,103.38083333333333,100.05083333333333,97.17083333333333,35.38284721894742,TONE 3
98.9640625,131.28265625,126.44265625,49.511875,61.3440625,90.0928125,37.450833333333335,43.178333333333335,62.49333333333333,54.40876240247866,TONE 3
157.968125,138.72109375,126.255625,126.2940625,151.871875,200.263125,81.88166666666666,91.64833333333333,129.74333333333334,62.81696534326933,TONE 3
141.12796875,164.63484375,97.75734375,85.675625,118.9775,184.7296875,84.57916666666667,118.71833333333333,184.0875,29.435034652221834,TONE 3
164.8146875,122.3678125,129.21203125,85.573125,90.343125,87.1303125,173.4625,175.6325,163.56833333333333,78.1173417364504,TONE 3
158.43125,122.2496875,128.96859375,67.37,67.8846875,68.3875,171.1875,171.04583333333332,158.84083333333334,77.11586988874275,TONE 3
162.7240625,136.29859375,128.6984375,99.243125,120.1190625,176.3065625,69.16083333333333,77.72,116.04916666666666,64.96049578688189,TONE 3
132.73171875,161.07765625,111.0475,164.0659375,180.2690625,226.6440625,64.63166666666666,78.46666666666667,150.00583333333333,67.78529390833974,TONE 3
115.7634375,162.31390625,111.98234375,136.134375,149.1534375,206.454375,44.0525,50.98,120.18333333333334,60.51014487373171,TONE 3
167.64265625,151.6175,114.08515625,214.92375,218.180625,233.77625,106.35,123.7625,175.38833333333332,67.23497257740479,TONE 3
211.03546875,125.2084375,136.3803125,226.265625,211.6365625,209.598125,227.03,210.75416666666666,208.42,32.41891331167656,TONE 3
104.415625,162.3740625,110.66140625,123.9084375,136.504375,200.7228125,44.64083333333333,57.53,124.295,70.09700191106161,TONE 3
97.66515625,157.5890625,113.768125,133.7740625,146.9415625,199.0990625,54.04333333333334,64.03083333333333,123.88583333333334,57.16096720332306,TONE 3
79.0415625,157.699375,114.8746875,98.4440625,107.98875,162.9115625,30.319166666666668,34.59916666666667,86.865,55.00661351428572,TONE 3
175.03421875,153.3678125,110.79703125,119.7703125,137.155625,180.623125,146.57416666666666,165.065,211.525,27.647230738075287,TONE 3
186.9046875,123.89953125,137.3028125,206.83625,190.5471875,185.075625,197.6025,181.09666666666666,174.955,23.44719712545617,TONE 3
72.94734375,155.49625,114.91296875,87.3415625,97.960625,162.583125,38.9425,47.72416666666667,101.785,58.83830759470717,TONE 3
33.33296875,139.0071875,122.45453125,32.8175,37.1975,60.38875,12.260833333333334,17.624166666666667,37.89666666666667,40.04469645844971,TONE 3
59.7215625,146.811875,117.4765625,60.905,70.7565625,114.3303125,34.259166666666665,41.43,73.39416666666666,55.21402096600442,TONE 3
71.70625,142.12546875,120.494375,49.3228125,55.586875,81.22625,27.1,30.093333333333334,43.733333333333334,26.52255487877252,TONE 3
20.93625,142.2571875,119.51484375,11.251875,16.0196875,30.7996875,8.3775,15.706666666666667,38.94166666666667,18.101793804603314,TONE 3
59.03765625,148.2996875,117.25609375,52.018125,65.460625,107.0621875,38.531666666666666,46.59166666666667,81.3775,49.37402060800801,TONE 3
46.65265625,146.251875,117.84578125,47.75125,56.5271875,96.8559375,20.88083333333333,27.3325,58.04416666666667,50.71004831341985,TONE 3
